solucion,job,operacion,maquina_asignada,costo,tiempo
9,7,16,6,7.00,22.00
9,7,17,6,5.00,115.00
9,7,18,7,16.00,12.00
9,7,19,15,13.00,64.00
9,7,20,15,5.00,112.00
9,8,1,13,19.00,72.00
9,8,2,17,9.00,32.00
9,8,3,2,17.00,74.00
9,8,4,8,6.00,68.00
9,8,5,19,27.00,62.00
9,8,6,14,8.00,60.00
9,8,7,1,31.00,92.00
9,8,8,4,5.00,119.00
9,8,9,10,6.00,20.00
9,8,10,17,12.00,143.00
9,8,11,11,17.00,21.00
9,8,12,6,5.00,47.00
9,8,13,13,7.00,79.00
9,8,14,14,8.00,36.00
9,8,15,15,24.00,51.00
9,8,16,8,19.00,24.00
9,8,17,19,49.00,135.00
9,8,18,18,17.00,80.00
9,8,19,17,6.00,93.00
9,8,20,15,21.00,19.00
9,9,1,6,9.00,54.00
9,9,2,7,7.00,68.00
9,9,3,3,15.00,58.00
9,9,4,4,9.00,26.00
9,9,5,18,9.00,11.00
9,9,6,7,6.00,85.00
9,9,7,12,41.00,38.00
9,9,8,4,7.00,97.00
9,9,9,2,11.00,24.00
9,9,10,12,24.00,166.00
9,9,11,11,9.00,39.00
9,9,12,7,20.00,49.00
9,9,13,2,5.00,37.00
9,9,14,9,26.00,25.00
9,9,15,16,18.00,49.00
9,9,16,6,8.00,25.00
9,9,17,12,5.00,111.00
9,9,18,10,11.00,56.00
9,9,19,7,8.00,91.00
9,9,20,18,23.00,11.00
9,10,1,10,9.00,59.00
9,10,2,9,16.00,54.00
9,10,3,15,5.00,21.00
9,10,4,5,7.00,166.00
9,10,5,10,14.00,15.00
9,10,6,6,9.00,18.00
9,10,7,13,15.00,38.00
9,10,8,7,8.00,38.00
9,10,9,20,16.00,27.00
9,10,10,3,13.00,17.00
9,10,11,8,13.00,158.00
9,10,12,14,18.00,42.00
9,10,13,18,8.00,39.00
9,10,14,6,5.00,93.00
9,10,15,6,11.00,59.00
9,10,16,5,21.00,29.00
9,10,17,5,16.00,12.00
9,10,18,20,15.00,32.00
9,10,19,13,10.00,58.00
9,10,20,17,9.00,28.00
9,11,1,1,10.00,126.00
9,11,2,5,12.00,20.00
9,11,3,12,13.00,16.00
9,11,4,8,26.00,29.00
9,11,5,2,15.00,23.00
9,11,6,9,12.00,13.00
9,11,7,13,11.00,59.00
9,11,8,15,19.00,10.00
9,11,9,14,16.00,52.00
9,11,10,7,13.00,21.00
9,11,11,4,14.00,11.00
9,11,12,3,14.00,55.00
9,11,13,15,13.00,18.00
9,11,14,1,15.00,62.00
9,11,15,20,7.00,60.00
9,11,16,12,21.00,19.00
9,11,17,7,22.00,161.00
9,11,18,2,15.00,10.00
9,11,19,11,12.00,16.00
9,11,20,8,20.00,15.00
9,12,1,4,14.00,77.00
9,12,2,10,12.00,78.00
9,12,3,4,10.00,22.00
9,12,4,8,6.00,29.00
9,12,5,9,36.00,39.00
9,12,6,8,7.00,10.00
9,12,7,15,23.00,38.00
9,12,8,3,16.00,64.00
9,12,9,20,11.00,189.00
9,12,10,4,15.00,43.00
9,12,11,10,6.00,49.00
9,12,12,17,13.00,42.00
9,12,13,18,20.00,89.00
9,12,14,4,10.00,19.00
9,12,15,12,11.00,67.00
9,12,16,14,14.00,96.00
9,12,17,10,15.00,57.00
9,12,18,5,31.00,13.00
9,12,19,18,10.00,15.00
9,12,20,6,18.00,17.00
9,13,1,20,17.00,74.00
9,13,2,20,14.00,62.00
9,13,3,3,22.00,30.00
9,13,4,18,14.00,23.00
9,13,5,15,5.00,41.00
9,13,6,12,6.00,45.00
9,13,7,19,11.00,16.00
9,13,8,9,7.00,50.00
9,13,9,12,8.00,39.00
9,13,10,11,6.00,32.00
9,13,11,5,29.00,16.00
9,13,12,14,11.00,19.00
9,13,13,15,7.00,47.00
9,13,14,4,21.00,85.00
9,13,15,3,9.00,79.00
9,13,16,19,5.00,44.00
9,13,17,13,8.00,29.00
9,13,18,7,6.00,14.00
9,13,19,4,9.00,13.00
9,13,20,13,10.00,100.00
9,14,1,3,16.00,74.00
9,14,2,1,18.00,42.00
9,14,3,14,13.00,24.00
9,14,4,1,17.00,38.00
9,14,5,10,23.00,22.00
9,14,6,17,13.00,87.00
9,14,7,5,6.00,25.00
9,14,8,10,9.00,21.00
9,14,9,15,8.00,21.00
9,14,10,12,7.00,10.00
9,14,11,11,12.00,37.00
9,14,12,8,6.00,72.00
9,14,13,9,29.00,97.00
9,14,14,14,38.00,11.00
9,14,15,3,7.00,53.00
9,14,16,17,16.00,20.00
9,14,17,12,9.00,36.00
9,14,18,11,29.00,55.00
9,14,19,6,9.00,110.00
9,14,20,15,10.00,70.00
9,15,1,7,6.00,44.00
9,15,2,10,10.00,13.00
9,15,3,2,10.00,24.00
9,15,4,20,6.00,29.00
9,15,5,14,11.00,108.00
9,15,6,15,7.00,35.00
9,15,7,6,5.00,58.00
9,15,8,7,14.00,34.00
9,15,9,17,21.00,54.00
9,15,10,10,20.00,12.00
9,15,11,1,11.00,64.00
9,15,12,6,19.00,32.00
9,15,13,5,21.00,57.00
9,15,14,6,8.00,43.00
9,15,15,10,19.00,95.00
9,15,16,9,27.00,36.00
9,15,17,18,9.00,126.00
9,15,18,12,6.00,49.00
9,15,19,18,7.00,16.00
9,15,20,5,12.00,11.00
9,16,1,11,8.00,86.00
9,16,2,13,10.00,86.00
9,16,3,20,14.00,19.00
9,16,4,9,15.00,31.00
9,16,5,14,14.00,87.00
9,16,6,1,14.00,35.00
9,16,7,19,8.00,111.00
9,16,8,15,16.00,63.00
9,16,9,15,14.00,16.00
9,16,10,2,16.00,27.00
9,16,11,1,15.00,49.00
9,16,12,13,23.00,99.00
9,16,13,13,11.00,36.00
9,16,14,7,7.00,24.00
9,16,15,17,8.00,22.00
9,16,16,20,5.00,11.00
9,16,17,10,10.00,180.00
9,16,18,4,6.00,61.00
9,16,19,11,9.00,12.00
9,16,20,18,24.00,13.00
9,17,1,16,5.00,65.00
9,17,2,2,7.00,59.00
9,17,3,7,8.00,29.00
9,17,4,2,5.00,84.00
9,17,5,6,7.00,156.00
9,17,6,11,19.00,84.00
9,17,7,3,6.00,39.00
9,17,8,18,8.00,11.00
9,17,9,2,14.00,27.00
9,17,10,4,10.00,23.00
9,17,11,19,13.00,65.00
9,17,12,8,11.00,20.00
9,17,13,13,6.00,18.00
9,17,14,17,6.00,89.00
9,17,15,17,46.00,109.00
9,17,16,3,6.00,66.00
9,17,17,1,14.00,16.00
9,17,18,16,21.00,27.00
9,17,19,2,5.00,114.00
9,17,20,18,9.00,14.00
9,18,1,5,12.00,76.00
9,18,2,17,5.00,36.00
9,18,3,14,6.00,35.00
9,18,4,7,8.00,104.00
9,18,5,20,9.00,69.00
9,18,6,7,6.00,110.00
9,18,7,10,18.00,53.00
9,18,8,7,7.00,51.00
9,18,9,5,13.00,77.00
9,18,10,9,21.00,27.00
9,18,11,9,9.00,53.00
9,18,12,16,6.00,98.00
9,18,13,13,8.00,95.00
9,18,14,4,16.00,10.00
9,18,15,4,9.00,33.00
9,18,16,10,7.00,60.00
9,18,17,5,16.00,30.00
9,18,18,5,16.00,27.00
9,18,19,6,6.00,20.00
9,18,20,6,5.00,47.00
9,19,1,17,7.00,51.00
9,19,2,14,6.00,54.00
9,19,3,11,6.00,54.00
9,19,4,11,7.00,19.00
9,19,5,18,10.00,79.00
9,19,6,5,23.00,102.00
9,19,7,20,5.00,105.00
9,19,8,7,11.00,10.00
9,19,9,19,15.00,29.00
9,19,10,5,11.00,32.00
9,19,11,11,20.00,56.00
9,19,12,13,7.00,21.00
9,19,13,20,7.00,15.00
9,19,14,1,5.00,28.00
9,19,15,19,8.00,11.00
9,19,16,10,11.00,35.00
9,19,17,11,11.00,32.00
9,19,18,3,29.00,41.00
9,19,19,8,8.00,10.00
9,19,20,8,26.00,11.00
9,20,1,10,28.00,18.00
9,20,2,17,15.00,36.00
9,20,3,1,8.00,26.00
9,20,4,11,16.00,121.00
9,20,5,12,23.00,16.00
9,20,6,13,8.00,14.00
9,20,7,12,5.00,30.00
9,20,8,20,16.00,36.00
9,20,9,6,17.00,55.00
9,20,10,15,27.00,42.00
9,20,11,13,7.00,15.00
9,20,12,9,7.00,38.00
9,20,13,17,8.00,111.00
9,20,14,1,12.00,56.00
9,20,15,16,8.00,51.00
9,20,16,10,9.00,30.00
9,20,17,17,11.00,13.00
9,20,18,3,16.00,42.00
9,20,19,5,5.00,154.00
9,20,20,7,10.00,53.00
9,21,1,5,16.00,16.00
9,21,2,8,8.00,53.00
9,21,3,18,9.00,81.00
9,21,4,13,15.00,148.00
9,21,5,11,7.00,29.00
9,21,6,19,10.00,21.00
9,21,7,4,45.00,177.00
9,21,8,15,16.00,32.00
9,21,9,19,15.00,40.00
9,21,10,1,11.00,65.00
9,21,11,3,26.00,50.00
9,21,12,4,15.00,81.00
9,21,13,18,9.00,147.00
9,21,14,11,9.00,49.00
9,21,15,8,13.00,178.00
9,21,16,17,9.00,10.00
9,21,17,13,9.00,12.00
9,21,18,13,11.00,29.00
9,21,19,19,6.00,82.00
9,21,20,19,5.00,20.00
9,22,1,13,29.00,12.00
9,22,2,13,10.00,10.00
9,22,3,16,9.00,67.00
9,22,4,12,7.00,10.00
9,22,5,1,11.00,60.00
9,22,6,10,18.00,29.00
9,22,7,15,7.00,109.00
9,22,8,7,26.00,63.00
9,22,9,15,16.00,66.00
9,22,10,15,5.00,111.00
9,22,11,3,6.00,87.00
9,22,12,5,8.00,172.00
9,22,13,15,6.00,37.00
9,22,14,4,14.00,26.00
9,22,15,11,15.00,47.00
9,22,16,12,8.00,34.00
9,22,17,14,14.00,11.00
9,22,18,6,8.00,44.00
9,22,19,2,8.00,66.00
9,22,20,13,9.00,80.00
9,23,1,2,16.00,23.00
9,23,2,18,18.00,16.00
9,23,3,3,18.00,34.00
9,23,4,1,8.00,65.00
9,23,5,3,11.00,23.00
9,23,6,2,6.00,113.00
9,23,7,3,14.00,14.00
9,23,8,9,10.00,48.00
9,23,9,14,14.00,14.00
9,23,10,16,6.00,16.00
9,23,11,1,9.00,87.00
9,23,12,8,29.00,62.00
9,23,13,10,9.00,70.00
9,23,14,18,6.00,38.00
9,23,15,9,6.00,60.00
9,23,16,12,14.00,69.00
9,23,17,12,18.00,13.00
9,23,18,13,5.00,72.00
9,23,19,3,28.00,21.00
9,23,20,4,19.00,41.00
9,24,1,4,6.00,45.00
9,24,2,3,8.00,114.00
9,24,3,1,6.00,53.00
9,24,4,4,18.00,39.00
9,24,5,20,5.00,60.00
9,24,6,14,15.00,20.00
9,24,7,7,5.00,147.00
9,24,8,19,9.00,11.00
9,24,9,1,7.00,75.00
9,24,10,12,11.00,50.00
9,24,11,11,11.00,74.00
9,24,12,6,11.00,58.00
9,24,13,16,5.00,49.00
9,24,14,4,10.00,145.00
9,24,15,5,12.00,27.00
9,24,16,12,6.00,18.00
9,24,17,5,5.00,27.00
9,24,18,11,6.00,12.00
9,24,19,1,16.00,22.00
9,24,20,1,13.00,36.00
9,25,1,8,16.00,31.00
9,25,2,7,9.00,74.00
9,25,3,5,15.00,71.00
9,25,4,7,19.00,17.00
9,25,5,12,5.00,20.00
9,25,6,13,12.00,59.00
9,25,7,19,19.00,35.00
9,25,8,2,9.00,33.00
9,25,9,15,11.00,19.00
9,25,10,4,33.00,20.00
9,25,11,12,15.00,17.00
9,25,12,2,13.00,76.00
9,25,13,6,7.00,200.00
9,25,14,15,7.00,51.00
9,25,15,20,24.00,51.00
9,25,16,7,13.00,61.00
9,25,17,13,8.00,120.00
9,25,18,10,11.00,20.00
9,25,19,11,5.00,19.00
9,25,20,12,5.00,51.00
9,26,1,9,6.00,68.00
9,26,2,9,10.00,115.00
9,26,3,15,8.00,36.00
9,26,4,10,14.00,31.00
9,26,5,3,15.00,47.00
9,26,6,20,27.00,58.00
9,26,7,20,12.00,164.00
9,26,8,11,20.00,69.00
9,26,9,20,24.00,59.00
9,26,10,8,24.00,42.00
9,26,11,9,9.00,29.00
9,26,12,20,8.00,103.00
9,26,13,1,11.00,32.00
9,26,14,3,12.00,19.00
9,26,15,7,6.00,59.00
9,26,16,11,7.00,75.00
9,26,17,19,23.00,106.00
9,26,18,20,5.00,10.00
9,26,19,2,31.00,33.00
9,26,20,4,12.00,27.00
9,27,1,15,5.00,16.00
9,27,2,18,20.00,102.00
9,27,3,2,24.00,70.00
9,27,4,4,11.00,46.00
9,27,5,5,12.00,17.00
9,27,6,14,36.00,26.00
9,27,7,11,11.00,95.00
9,27,8,4,13.00,42.00
9,27,9,20,11.00,32.00
9,27,10,7,16.00,65.00
9,27,11,17,5.00,60.00
9,27,12,5,10.00,59.00
9,27,13,1,5.00,68.00
9,27,14,8,7.00,22.00
9,27,15,2,9.00,85.00
9,27,16,7,5.00,25.00
9,27,17,14,20.00,13.00
9,27,18,15,12.00,128.00
9,27,19,8,18.00,20.00
9,27,20,4,10.00,16.00
9,28,1,11,10.00,30.00
9,28,2,18,7.00,153.00
9,28,3,14,8.00,10.00
9,28,4,7,19.00,36.00
9,28,5,9,33.00,19.00
9,28,6,5,17.00,23.00
9,28,7,4,15.00,67.00
9,28,8,15,9.00,32.00
9,28,9,11,10.00,39.00
9,28,10,19,9.00,29.00
9,28,11,13,17.00,43.00
9,28,12,19,22.00,39.00
9,28,13,1,5.00,75.00
9,28,14,9,20.00,29.00
9,28,15,9,11.00,30.00
9,28,16,14,7.00,85.00
9,28,17,8,20.00,20.00
9,28,18,2,14.00,53.00
9,28,19,9,10.00,50.00
9,28,20,2,6.00,79.00
9,29,1,18,11.00,45.00
9,29,2,5,21.00,35.00
9,29,3,18,19.00,49.00
9,29,4,17,16.00,11.00
9,29,5,3,8.00,37.00
9,29,6,19,6.00,43.00
9,29,7,1,22.00,27.00
9,29,8,10,30.00,21.00
9,29,9,13,24.00,36.00
9,29,10,2,16.00,33.00
9,29,11,17,10.00,63.00
9,29,12,8,5.00,32.00
9,29,13,4,16.00,23.00
9,29,14,13,5.00,58.00
9,29,15,4,32.00,194.00
9,29,16,12,5.00,100.00
9,29,17,12,5.00,87.00
9,29,18,7,26.00,97.00
9,29,19,7,6.00,24.00
9,29,20,12,41.00,111.00
9,30,1,7,22.00,17.00
9,30,2,18,5.00,49.00
9,30,3,14,7.00,141.00
9,30,4,12,9.00,22.00
9,30,5,14,10.00,40.00
9,30,6,16,6.00,120.00
9,30,7,5,26.00,57.00
9,30,8,20,8.00,43.00
9,30,9,4,12.00,46.00
9,30,10,19,6.00,81.00
9,30,11,19,9.00,62.00
9,30,12,13,7.00,135.00
9,30,13,8,18.00,18.00
9,30,14,20,8.00,12.00
9,30,15,13,7.00,75.00
9,30,16,17,9.00,69.00
9,30,17,2,12.00,140.00
9,30,18,11,9.00,22.00
9,30,19,15,13.00,13.00
9,30,20,11,11.00,22.00
9,31,1,15,16.00,38.00
9,31,2,9,10.00,74.00
9,31,3,4,7.00,20.00
9,31,4,12,9.00,61.00
9,31,5,19,18.00,59.00
9,31,6,3,5.00,38.00
9,31,7,11,8.00,14.00
9,31,8,8,14.00,102.00
9,31,9,10,31.00,21.00
9,31,10,7,6.00,65.00
9,31,11,20,17.00,51.00
9,31,12,5,8.00,123.00
9,31,13,15,5.00,128.00
9,31,14,5,5.00,22.00
9,31,15,16,11.00,45.00
9,31,16,8,5.00,27.00
9,31,17,13,18.00,38.00
9,31,18,14,28.00,51.00
9,31,19,6,22.00,30.00
9,31,20,19,9.00,27.00
9,32,1,14,6.00,96.00
9,32,2,19,15.00,76.00
9,32,3,11,19.00,12.00
9,32,4,17,8.00,111.00
9,32,5,10,34.00,23.00
9,32,6,7,5.00,31.00
9,32,7,9,10.00,10.00
9,32,8,4,6.00,97.00
9,32,9,8,14.00,50.00
9,32,10,14,5.00,85.00
9,32,11,20,31.00,91.00
9,32,12,7,15.00,59.00
9,32,13,3,16.00,10.00
9,32,14,1,8.00,21.00
9,32,15,17,20.00,20.00
9,32,16,12,13.00,55.00
9,32,17,5,5.00,48.00
9,32,18,15,6.00,85.00
9,32,19,18,16.00,99.00
9,32,20,13,32.00,123.00
9,33,1,2,8.00,44.00
9,33,2,1,8.00,76.00
9,33,3,15,23.00,74.00
9,33,4,10,10.00,105.00
9,33,5,20,7.00,17.00
9,33,6,5,12.00,91.00
9,33,7,8,9.00,13.00
9,33,8,6,8.00,23.00
9,33,9,18,6.00,12.00
9,33,10,18,5.00,13.00
9,33,11,7,11.00,17.00
9,33,12,8,39.00,24.00
9,33,13,5,7.00,31.00
9,33,14,8,14.00,57.00
9,33,15,8,9.00,32.00
9,33,16,20,9.00,75.00
9,33,17,15,12.00,23.00
9,33,18,12,6.00,29.00
9,33,19,9,24.00,26.00
9,33,20,7,13.00,26.00
9,34,1,3,16.00,47.00
9,34,2,6,8.00,44.00
9,34,3,1,6.00,41.00
9,34,4,13,12.00,17.00
9,34,5,17,13.00,38.00
9,34,6,10,16.00,30.00
9,34,7,4,10.00,13.00
9,34,8,10,13.00,26.00
9,34,9,5,10.00,27.00
9,34,10,20,9.00,24.00
9,34,11,17,29.00,27.00
9,34,12,8,12.00,196.00
9,34,13,6,6.00,92.00
9,34,14,4,5.00,14.00
9,34,15,7,15.00,52.00
9,34,16,18,9.00,111.00
9,34,17,1,8.00,135.00
9,34,18,16,8.00,28.00
9,34,19,20,13.00,13.00
9,34,20,7,14.00,63.00
9,35,1,18,11.00,45.00
9,35,2,4,9.00,14.00
9,35,3,4,5.00,41.00
9,35,4,18,7.00,10.00
9,35,5,20,6.00,84.00
9,35,6,8,9.00,42.00
9,35,7,7,7.00,20.00
9,35,8,1,6.00,100.00
9,35,9,15,7.00,85.00
9,35,10,11,9.00,33.00
9,35,11,19,19.00,20.00
9,35,12,12,47.00,13.00
9,35,13,14,14.00,45.00
9,35,14,16,20.00,92.00
9,35,15,20,8.00,81.00
9,35,16,19,6.00,45.00
9,35,17,2,8.00,31.00
9,35,18,3,7.00,69.00
9,35,19,18,7.00,86.00
9,35,20,3,12.00,93.00
9,36,1,1,13.00,12.00
9,36,2,18,11.00,11.00
9,36,3,12,11.00,11.00
9,36,4,20,28.00,19.00
9,36,5,4,27.00,84.00
9,36,6,9,23.00,43.00
9,36,7,16,5.00,64.00
9,36,8,14,13.00,73.00
9,36,9,3,12.00,142.00
9,36,10,19,8.00,38.00
9,36,11,11,27.00,13.00
9,36,12,1,9.00,127.00
9,36,13,2,11.00,114.00
9,36,14,18,10.00,10.00
9,36,15,3,21.00,44.00
9,36,16,13,9.00,11.00
9,36,17,18,8.00,15.00
9,36,18,8,5.00,31.00
9,36,19,2,17.00,23.00
9,36,20,20,35.00,39.00
9,37,1,16,5.00,52.00
9,37,2,2,6.00,95.00
9,37,3,19,15.00,18.00
9,37,4,20,25.00,36.00
9,37,5,17,12.00,29.00
9,37,6,4,13.00,35.00
9,37,7,1,11.00,50.00
9,37,8,11,5.00,19.00
9,37,9,11,8.00,75.00
9,37,10,1,30.00,12.00
9,37,11,10,14.00,57.00
9,37,12,15,9.00,38.00
9,37,13,12,23.00,73.00
9,37,14,2,10.00,21.00
9,37,15,3,16.00,120.00
9,37,16,18,22.00,49.00
9,37,17,19,15.00,53.00
9,37,18,16,25.00,59.00
9,37,19,20,9.00,56.00
9,37,20,2,5.00,68.00
9,38,1,11,10.00,29.00
9,38,2,3,11.00,46.00
9,38,3,9,26.00,52.00
9,38,4,20,12.00,14.00
9,38,5,14,6.00,47.00
9,38,6,13,16.00,57.00
9,38,7,16,5.00,107.00
9,38,8,2,15.00,29.00
9,38,9,1,10.00,70.00
9,38,10,20,30.00,12.00
9,38,11,18,7.00,11.00
9,38,12,11,17.00,71.00
9,38,13,2,12.00,62.00
9,38,14,4,19.00,39.00
9,38,15,8,9.00,73.00
9,38,16,7,6.00,56.00
9,38,17,10,11.00,31.00
9,38,18,4,12.00,57.00
9,38,19,14,7.00,65.00
9,38,20,3,5.00,37.00
9,39,1,7,5.00,15.00
9,39,2,9,6.00,124.00
9,39,3,13,16.00,36.00
9,39,4,15,26.00,11.00
9,39,5,15,21.00,21.00
9,39,6,6,13.00,13.00
9,39,7,14,25.00,32.00
9,39,8,7,8.00,34.00
9,39,9,10,8.00,85.00
9,39,10,10,5.00,48.00
9,39,11,5,8.00,73.00
9,39,12,11,11.00,48.00
9,39,13,18,13.00,55.00
9,39,14,6,15.00,31.00
9,39,15,15,7.00,49.00
9,39,16,14,20.00,28.00
9,39,17,6,12.00,95.00
9,39,18,11,8.00,14.00
9,39,19,1,13.00,25.00
9,39,20,11,6.00,15.00
9,40,1,17,26.00,14.00
9,40,2,11,6.00,10.00
9,40,3,1,12.00,42.00
9,40,4,10,8.00,25.00
9,40,5,15,7.00,198.00
9,40,6,18,6.00,40.00
9,40,7,18,6.00,20.00
9,40,8,16,18.00,13.00
9,40,9,17,5.00,17.00
9,40,10,15,11.00,13.00
9,40,11,20,17.00,46.00
9,40,12,6,14.00,101.00
9,40,13,20,18.00,55.00
9,40,14,11,10.00,33.00
9,40,15,19,5.00,12.00
9,40,16,14,33.00,18.00
9,40,17,3,11.00,80.00
9,40,18,17,16.00,62.00
9,40,19,16,7.00,21.00
9,40,20,2,20.00,25.00
9,41,1,13,9.00,28.00
9,41,2,1,13.00,19.00
9,41,3,1,12.00,22.00
9,41,4,4,25.00,103.00
9,41,5,1,5.00,108.00
9,41,6,1,7.00,48.00
9,41,7,16,33.00,90.00
9,41,8,5,5.00,20.00
9,41,9,5,9.00,59.00
9,41,10,4,22.00,52.00
9,41,11,6,38.00,62.00
9,41,12,3,6.00,30.00
9,41,13,1,5.00,49.00
9,41,14,13,7.00,89.00
9,41,15,8,12.00,21.00
9,41,16,5,14.00,100.00
9,41,17,14,9.00,15.00
9,41,18,15,5.00,22.00
9,41,19,2,16.00,13.00
9,41,20,19,15.00,43.00
9,42,1,1,19.00,30.00
9,42,2,15,10.00,59.00
9,42,3,6,7.00,108.00
9,42,4,19,12.00,143.00
9,42,5,4,16.00,27.00
9,42,6,10,9.00,44.00
9,42,7,18,8.00,37.00
9,42,8,6,5.00,25.00
9,42,9,14,8.00,22.00
9,42,10,9,16.00,62.00
9,42,11,5,13.00,36.00
9,42,12,14,7.00,174.00
9,42,13,14,5.00,19.00
9,42,14,16,9.00,11.00
9,42,15,11,15.00,48.00
9,42,16,7,14.00,41.00
9,42,17,12,21.00,96.00
9,42,18,19,15.00,37.00
9,42,19,2,21.00,28.00
9,42,20,11,16.00,10.00
9,43,1,8,19.00,15.00
9,43,2,15,19.00,50.00
9,43,3,1,12.00,33.00
9,43,4,4,20.00,15.00
9,43,5,10,12.00,61.00
9,43,6,11,14.00,58.00
9,43,7,9,16.00,11.00
9,43,8,12,7.00,77.00
9,43,9,20,6.00,66.00
9,43,10,18,10.00,75.00
9,43,11,20,5.00,42.00
9,43,12,3,8.00,12.00
9,43,13,19,16.00,28.00
9,43,14,14,5.00,48.00
9,43,15,7,8.00,56.00
9,43,16,11,12.00,43.00
9,43,17,7,11.00,24.00
9,43,18,18,11.00,16.00
9,43,19,2,5.00,65.00
9,43,20,2,16.00,29.00
9,44,1,1,14.00,50.00
9,44,2,6,25.00,38.00
9,44,3,13,6.00,19.00
9,44,4,14,11.00,16.00
9,44,5,11,12.00,38.00
9,44,6,14,11.00,44.00
9,44,7,7,15.00,47.00
9,44,8,13,43.00,13.00
9,44,9,7,7.00,21.00
9,44,10,2,15.00,19.00
9,44,11,19,5.00,70.00
9,44,12,12,11.00,15.00
9,44,13,17,5.00,85.00
9,44,14,5,6.00,144.00
9,44,15,17,12.00,95.00
9,44,16,10,7.00,24.00
9,44,17,12,13.00,15.00
9,44,18,6,13.00,17.00
9,44,19,6,15.00,19.00
9,44,20,1,17.00,58.00
9,45,1,15,8.00,24.00
9,45,2,9,15.00,29.00
9,45,3,17,7.00,93.00
9,45,4,2,5.00,42.00
9,45,5,13,7.00,86.00
9,45,6,15,20.00,158.00
9,45,7,2,11.00,29.00
9,45,8,5,13.00,62.00
9,45,9,1,18.00,13.00
9,45,10,9,10.00,50.00
9,45,11,9,11.00,11.00
9,45,12,14,12.00,26.00
9,45,13,9,6.00,16.00
9,45,14,15,13.00,38.00
9,45,15,13,15.00,65.00
9,45,16,3,14.00,74.00
9,45,17,11,13.00,56.00
9,45,18,7,5.00,20.00
9,45,19,11,15.00,10.00
9,45,20,18,36.00,11.00
9,46,1,7,18.00,56.00
9,46,2,14,19.00,25.00
9,46,3,6,6.00,13.00
9,46,4,13,9.00,71.00
9,46,5,14,5.00,14.00
9,46,6,7,9.00,22.00
9,46,7,11,11.00,45.00
9,46,8,19,24.00,24.00
9,46,9,8,5.00,36.00
9,46,10,15,14.00,82.00
9,46,11,10,16.00,32.00
9,46,12,1,17.00,24.00
9,46,13,16,12.00,58.00
9,46,14,9,7.00,59.00
9,46,15,7,20.00,17.00
9,46,16,14,5.00,67.00
9,46,17,13,14.00,78.00
9,46,18,10,22.00,22.00
9,46,19,5,10.00,18.00
9,46,20,3,27.00,41.00
9,47,1,1,28.00,32.00
9,47,2,20,16.00,23.00
9,47,3,10,20.00,14.00
9,47,4,19,11.00,46.00
9,47,5,7,5.00,81.00
9,47,6,2,17.00,73.00
9,47,7,6,47.00,97.00
9,47,8,16,8.00,65.00
9,47,9,16,35.00,35.00
9,47,10,3,14.00,22.00
9,47,11,8,12.00,38.00
9,47,12,3,15.00,29.00
9,47,13,20,16.00,15.00
9,47,14,9,19.00,18.00
9,47,15,15,11.00,19.00
9,47,16,9,6.00,31.00
9,47,17,3,6.00,44.00
9,47,18,19,17.00,78.00
9,47,19,12,5.00,88.00
9,47,20,2,21.00,31.00
9,48,1,20,11.00,12.00
9,48,2,4,9.00,19.00
9,48,3,11,5.00,38.00
9,48,4,2,13.00,29.00
9,48,5,3,8.00,97.00
9,48,6,19,9.00,83.00
9,48,7,7,7.00,69.00
9,48,8,16,12.00,17.00
9,48,9,14,10.00,20.00
9,48,10,15,17.00,43.00
9,48,11,16,8.00,38.00
9,48,12,8,20.00,40.00
9,48,13,10,43.00,70.00
9,48,14,20,11.00,70.00
9,48,15,17,8.00,47.00
9,48,16,18,11.00,15.00
9,48,17,7,14.00,36.00
9,48,18,17,5.00,122.00
9,48,19,4,22.00,29.00
9,48,20,9,11.00,17.00
9,49,1,5,20.00,52.00
9,49,2,15,9.00,33.00
9,49,3,19,5.00,17.00
9,49,4,6,19.00,118.00
9,49,5,11,23.00,79.00
9,49,6,15,7.00,42.00
9,49,7,9,13.00,74.00
9,49,8,9,11.00,45.00
9,49,9,9,6.00,13.00
9,49,10,9,7.00,22.00
9,49,11,15,8.00,127.00
9,49,12,7,12.00,38.00
9,49,13,1,19.00,22.00
9,49,14,3,5.00,14.00
9,49,15,2,17.00,42.00
9,49,16,9,17.00,70.00
9,49,17,8,7.00,62.00
9,49,18,20,15.00,17.00
9,49,19,20,8.00,20.00
9,49,20,8,16.00,38.00
9,50,1,1,7.00,20.00
9,50,2,9,7.00,18.00
9,50,3,1,7.00,44.00
9,50,4,11,12.00,34.00
9,50,5,3,12.00,39.00
9,50,6,9,7.00,55.00
9,50,7,19,16.00,48.00
9,50,8,20,10.00,112.00
9,50,9,8,22.00,27.00
9,50,10,15,8.00,18.00
9,50,11,18,10.00,33.00
9,50,12,19,10.00,44.00
9,50,13,17,21.00,27.00
9,50,14,10,11.00,25.00
9,50,15,2,19.00,28.00
9,50,16,6,23.00,45.00
9,50,17,20,7.00,45.00
9,50,18,17,12.00,56.00
9,50,19,14,7.00,187.00
9,50,20,1,13.00,24.00
10,1,1,16,26.00,22.00
10,1,2,15,7.00,55.00
10,1,3,19,14.00,19.00
10,1,4,4,7.00,14.00
10,1,5,7,14.00,86.00
10,1,6,8,19.00,52.00
10,1,7,20,41.00,43.00
10,1,8,11,24.00,44.00
