Seed,Popsize,Ngen,Pcross,Pmut,BestCost,BestTime,WorstCost,WorstTime,AvgCost,AvgTime,TotalSolutions,UniqueSolutions,SpreadCost,SpreadTime,Hypervolume,HvRefCost,HvRefTime,Score,ExecTimeSec
0.912555,1400,3000,0.9,0.01,6742.0,18581.0,27345.0,101104.0,13999.69,48731.88,444,308,20603.0,82523.0,1.0058,29405.3,109356.3,0.8608,352.86
0.912555,1400,3200,0.9,0.01,6742.0,18581.0,27345.0,101104.0,14601.0,48053.49,436,300,20603.0,82523.0,1.0065,29405.3,109356.3,0.845,388.87
0.912555,1400,3400,0.9,0.01,6742.0,18581.0,27345.0,101069.0,14310.17,48083.62,442,303,20603.0,82488.0,1.0066,29405.3,109317.8,0.8511,397.17
0.912555,1400,3600,0.9,0.01,6742.0,18581.0,27345.0,101029.0,13690.57,49293.95,462,325,20603.0,82448.0,1.0067,29405.3,109273.8,0.8951,425.09
0.912555,1400,3800,0.9,0.01,6742.0,18581.0,27345.0,101029.0,13647.44,49880.42,452,314,20603.0,82448.0,1.0075,29405.3,109273.8,0.8733,436.55
0.912555,1400,4000,0.9,0.01,6742.0,18581.0,27345.0,101029.0,13288.58,50364.62,452,310,20603.0,82448.0,1.0079,29405.3,109273.8,0.8654,460.18
0.912555,1600,200,0.9,0.01,6742.0,18581.0,27371.0,101423.0,14935.31,47995.6,245,127,20629.0,82842.0,0.982,29433.9,109707.2,0.4917,31.24
0.912555,1600,400,0.9,0.01,6742.0,18581.0,27362.0,101285.0,14762.8,47894.48,328,173,20620.0,82704.0,0.9903,29424.0,109555.4,0.5861,56.49
0.912555,1600,600,0.9,0.01,6742.0,18581.0,27360.0,101285.0,15087.28,45986.29,352,193,20618.0,82704.0,0.9939,29421.8,109555.4,0.6272,81.35
0.912555,1600,800,0.9,0.01,6742.0,18581.0,27360.0,101285.0,14654.2,48513.76,376,218,20618.0,82704.0,0.9963,29421.8,109555.4,0.6779,107.11
0.912555,1600,1000,0.9,0.01,6742.0,18581.0,27360.0,101285.0,14662.45,47869.35,385,228,20618.0,82704.0,0.9983,29421.8,109555.4,0.6985,131.77
0.912555,1600,1200,0.9,0.01,6742.0,18581.0,27360.0,101285.0,14062.15,49725.07,408,250,20618.0,82704.0,0.999,29421.8,109555.4,0.7428,160.04
0.912555,1600,1400,0.9,0.01,6742.0,18581.0,27360.0,101263.0,14622.8,46757.49,401,246,20618.0,82682.0,1.0008,29421.8,109531.2,0.7353,188.17
0.912555,1600,1600,0.9,0.01,6742.0,18581.0,27360.0,101205.0,14558.25,46806.28,422,265,20618.0,82624.0,1.0014,29421.8,109467.4,0.7735,213.46
0.912555,1600,1800,0.9,0.01,6742.0,18581.0,27360.0,101205.0,14744.95,46413.81,433,275,20618.0,82624.0,1.0021,29421.8,109467.4,0.7937,240.37
0.912555,1600,2000,0.9,0.01,6742.0,18581.0,27360.0,101204.0,13915.96,48449.92,424,266,20618.0,82623.0,1.0033,29421.8,109466.3,0.7761,264.97
0.912555,1600,2200,0.9,0.01,6742.0,18581.0,27360.0,101204.0,14180.73,48735.01,445,285,20618.0,82623.0,1.0039,29421.8,109466.3,0.8142,291.84
0.912555,1600,2400,0.9,0.01,6742.0,18581.0,27360.0,101126.0,14120.9,48722.01,454,295,20618.0,82545.0,1.0043,29421.8,109380.5,0.8343,323.17
0.912555,1600,2600,0.9,0.01,6742.0,18581.0,27360.0,101126.0,13913.02,49507.58,449,294,20618.0,82545.0,1.0049,29421.8,109380.5,0.8325,338.42
0.912555,1600,2800,0.9,0.01,6742.0,18581.0,27360.0,101126.0,13802.51,48275.94,449,291,20618.0,82545.0,1.0057,29421.8,109380.5,0.8268,362.99
0.912555,1600,3000,0.9,0.01,6742.0,18581.0,27360.0,101126.0,13773.12,48066.25,453,294,20618.0,82545.0,1.0062,29421.8,109380.5,0.8329,392.33
0.912555,1600,3200,0.9,0.01,6742.0,18581.0,27360.0,101126.0,14484.32,44976.15,460,304,20618.0,82545.0,1.0066,29421.8,109380.5,0.853,415.85
0.912555,1600,3400,0.9,0.01,6742.0,18581.0,27360.0,101126.0,14413.66,45556.3,455,299,20618.0,82545.0,1.0074,29421.8,109380.5,0.8433,443.06
0.912555,1600,3600,0.9,0.01,6742.0,18581.0,27360.0,101126.0,13604.74,49214.98,447,287,20618.0,82545.0,1.008,29421.8,109380.5,0.8195,467.21
