Seed,Popsize,Ngen,Pcross,Pmut,Cost,Time,CrowdingDistance
0.670000,1000,4000,0.9,0.01,19217.00,197318.00,0.003220
0.670000,1000,4000,0.9,0.01,19233.00,196497.00,0.003360
0.670000,1000,4000,0.9,0.01,45903.00,61286.00,0.005573
0.670000,1000,4000,0.9,0.01,19152.00,197553.00,0.010013
0.670000,1000,4000,0.9,0.01,40165.00,66209.00,0.028129
0.670000,1000,4000,0.9,0.01,21107.00,166340.00,0.012501
0.670000,1000,4000,0.9,0.01,21147.00,165802.00,0.015359
0.670000,1000,4000,0.9,0.01,21102.00,165848.00,0.007494
0.670000,1000,4000,0.9,0.01,39188.00,65680.00,0.028033
0.670000,1000,4000,0.9,0.01,15752.00,251703.00,0.020642
0.670000,1000,4000,0.9,0.01,53627.00,54216.00,0.009232
0.670000,1000,4000,0.9,0.01,21599.00,158024.00,0.007929
0.670000,1000,4000,0.9,0.01,31081.00,73272.00,0.017972
0.210000,1000,4000,0.9,0.01,24983.00,102893.00,0.007538
0.210000,1000,4000,0.9,0.01,22801.00,137322.00,0.004332
0.210000,1000,4000,0.9,0.01,19200.00,196777.00,0.004525
0.210000,1000,4000,0.9,0.01,16949.00,234997.00,0.010739
0.210000,1000,4000,0.9,0.01,19545.00,191765.00,0.009713
0.210000,1000,4000,0.9,0.01,29804.00,73264.00,0.022151
0.210000,1000,4000,0.9,0.01,25105.00,95386.00,0.019925
0.210000,1000,4000,0.9,0.01,54254.00,52447.00,0.024348
0.210000,1000,4000,0.9,0.01,60417.00,48012.00,0.015486
0.210000,1000,4000,0.9,0.01,62297.00,45989.00,0.007512
0.210000,1000,4000,0.9,0.01,19915.00,187787.00,0.008409
0.210000,1000,4000,0.9,0.01,20062.00,184296.00,0.007746
0.210000,1000,4000,0.9,0.01,41100.00,64826.00,0.011078
0.210000,1000,4000,0.9,0.01,49001.00,58190.00,0.009773
0.210000,1000,4000,0.9,0.01,19453.00,192132.00,0.008967
0.210000,1000,4000,0.9,0.01,65859.00,42399.00,0.016050
0.210000,1000,4000,0.9,0.01,17836.00,218857.00,0.005489
0.210000,1000,4000,0.9,0.01,65261.00,42868.00,0.015568
0.210000,1000,4000,0.9,0.01,61863.00,47049.00,0.006976
0.210000,1000,4000,0.9,0.01,50951.00,55866.00,0.010123
0.210000,1000,4000,0.9,0.01,23354.00,130685.00,0.004366
0.210000,1000,4000,0.9,0.01,21612.00,156563.00,0.013182
0.210000,1000,4000,0.9,0.01,23822.00,121923.00,0.004143
0.210000,1000,4000,0.9,0.01,23425.00,127230.00,0.011518
0.210000,1000,4000,0.9,0.01,23397.00,130612.00,0.008692
0.210000,1000,4000,0.9,0.01,22722.00,138499.00,0.011413
0.210000,1000,4000,0.9,0.01,24998.00,101054.00,0.018578
0.210000,1000,4000,0.9,0.01,61327.00,47118.00,0.010479
0.210000,1000,4000,0.9,0.01,38793.00,66232.00,0.022766
0.210000,1000,4000,0.9,0.01,18965.00,197130.00,0.022458
0.210000,1000,4000,0.9,0.01,56428.00,51942.00,0.010136
0.210000,1000,4000,0.9,0.01,16863.00,236956.00,0.003828
0.210000,1000,4000,0.9,0.01,19917.00,186230.00,0.009501
0.210000,1000,4000,0.9,0.01,17373.00,225060.00,0.001231
0.210000,1000,4000,0.9,0.01,50615.00,56068.00,0.013843
0.210000,1000,4000,0.9,0.01,62519.00,45161.00,0.009155
0.210000,1000,4000,0.9,0.01,39292.00,65510.00,0.021814
0.210000,1000,4000,0.9,0.01,52906.00,55211.00,0.010555
0.210000,1000,4000,0.9,0.01,20652.00,174756.00,0.008356
0.210000,1000,4000,0.9,0.01,44197.00,62052.00,0.010918
0.210000,1000,4000,0.9,0.01,25530.00,89976.00,0.008898
0.210000,1000,4000,0.9,0.01,25363.00,93052.00,0.008672
0.210000,1000,4000,0.9,0.01,43398.00,62096.00,0.017734
0.210000,1000,4000,0.9,0.01,52046.00,55235.00,0.013750
0.210000,1000,4000,0.9,0.01,19267.00,195756.00,0.004493
0.210000,1000,4000,0.9,0.01,20804.00,171499.00,0.005135
0.210000,1000,4000,0.9,0.01,19611.00,188595.00,0.012761
0.210000,1000,4000,0.9,0.01,49674.00,56575.00,0.018918
0.210000,1000,4000,0.9,0.01,63022.00,44116.00,0.017630
0.210000,1000,4000,0.9,0.01,20159.00,181642.00,0.017367
0.210000,1000,4000,0.9,0.01,19241.00,196316.00,0.003008
0.210000,1000,4000,0.9,0.01,62904.00,44542.00,0.007229
0.210000,1000,4000,0.9,0.01,21920.00,151130.00,0.010093
0.210000,1000,4000,0.9,0.01,40850.00,65299.00,0.018858
0.210000,1000,4000,0.9,0.01,64559.00,43757.00,0.024283
0.210000,1000,4000,0.9,0.01,47080.00,58851.00,0.018704
0.210000,1000,4000,0.9,0.01,46370.00,59019.00,0.009623
0.210000,1000,4000,0.9,0.01,21875.00,154233.00,0.008814
0.210000,1000,4000,0.9,0.01,18046.00,215668.00,0.010210
0.210000,1000,4000,0.9,0.01,20186.00,175811.00,0.019403
0.210000,1000,4000,0.9,0.01,44603.00,61078.00,0.013891
0.210000,1000,4000,0.9,0.01,48169.00,58364.00,0.019884
0.210000,1000,4000,0.9,0.01,22139.00,148075.00,0.017677
0.210000,1000,4000,0.9,0.01,33430.00,69565.00,0.036268
0.210000,1000,4000,0.9,0.01,42416.00,64001.00,0.005979
0.210000,1000,4000,0.9,0.01,52998.00,54605.00,0.007699
0.210000,1000,4000,0.9,0.01,59580.00,48841.00,0.012255
0.210000,1000,4000,0.9,0.01,20975.00,168666.00,0.010948
0.210000,1000,4000,0.9,0.01,18079.00,213323.00,0.009979
0.210000,1000,4000,0.9,0.01,21758.00,154263.00,0.007917
0.210000,1000,4000,0.9,0.01,23908.00,121717.00,0.003923
0.210000,1000,4000,0.9,0.01,15019.00,255142.00,100000000000000.000000
0.210000,1000,4000,0.9,0.01,53397.00,53914.00,0.008555
0.210000,1000,4000,0.9,0.01,23639.00,126643.00,0.009468
0.210000,1000,4000,0.9,0.01,22136.00,149938.00,0.006712
0.210000,1000,4000,0.9,0.01,28921.00,73931.00,0.040608
0.210000,1000,4000,0.9,0.01,49008.00,57606.00,0.010175
0.210000,1000,4000,0.9,0.01,60844.00,47370.00,0.010766
0.210000,1000,4000,0.9,0.01,36384.00,68705.00,0.007974
0.210000,1000,4000,0.9,0.01,24015.00,117955.00,0.011146
0.210000,1000,4000,0.9,0.01,18767.00,207055.00,0.002771
0.210000,1000,4000,0.9,0.01,23720.00,122729.00,0.006634
0.210000,1000,4000,0.9,0.01,24190.00,113185.00,0.010968
0.210000,1000,4000,0.9,0.01,21930.00,150108.00,0.004828
0.210000,1000,4000,0.9,0.01,55846.00,52149.00,0.021939
0.210000,1000,4000,0.9,0.01,57752.00,50370.00,0.007482
0.210000,1000,4000,0.9,0.01,24455.00,110498.00,0.021296
0.210000,1000,4000,0.9,0.01,17399.00,224852.00,0.001905
0.210000,1000,4000,0.9,0.01,24864.00,103752.00,0.007898
0.210000,1000,4000,0.9,0.01,53700.00,53808.00,0.011589
0.210000,1000,4000,0.9,0.01,16751.00,238128.00,0.003156
0.210000,1000,4000,0.9,0.01,56843.00,51885.00,0.006999
0.210000,1000,4000,0.9,0.01,15835.00,249586.00,0.004870
0.210000,1000,4000,0.9,0.01,18717.00,207544.00,0.005476
0.210000,1000,4000,0.9,0.01,16880.00,236166.00,0.003416
0.210000,1000,4000,0.9,0.01,42653.00,63339.00,0.013799
0.210000,1000,4000,0.9,0.01,17772.00,219940.00,0.008581
0.210000,1000,4000,0.9,0.01,17868.00,217969.00,0.004947
0.210000,1000,4000,0.9,0.01,18607.00,208757.00,0.010800
0.210000,1000,4000,0.9,0.01,18900.00,205224.00,0.022154
0.210000,1000,4000,0.9,0.01,44504.00,61944.00,0.006137
0.210000,1000,4000,0.9,0.01,37155.00,66524.00,0.022244
0.210000,1000,4000,0.9,0.01,56972.00,51165.00,0.006532
0.210000,1000,4000,0.9,0.01,21228.00,163873.00,0.016850
0.210000,1000,4000,0.9,0.01,24063.00,116419.00,0.012736
0.210000,1000,4000,0.9,0.01,57971.00,49328.00,0.011117
0.210000,1000,4000,0.9,0.01,15508.00,252555.00,0.013754
0.210000,1000,4000,0.9,0.01,36766.00,67474.00,0.012424
0.210000,1000,4000,0.9,0.01,23677.00,124186.00,0.009852
0.210000,1000,4000,0.9,0.01,31553.00,72280.00,0.013321
0.210000,1000,4000,0.9,0.01,31472.00,72547.00,0.006821
0.210000,1000,4000,0.9,0.01,16249.00,245260.00,0.008339
0.210000,1000,4000,0.9,0.01,16523.00,240808.00,0.009777
0.210000,1000,4000,0.9,0.01,16325.00,242524.00,0.012944
0.210000,1000,4000,0.9,0.01,62049.00,46464.00,0.004909
0.210000,1000,4000,0.9,0.01,21242.00,159936.00,0.014171
0.210000,1000,4000,0.9,0.01,46222.00,59466.00,0.006815
0.210000,1000,4000,0.9,0.01,36318.00,69067.00,0.030213
0.210000,1000,4000,0.9,0.01,18045.00,217585.00,0.007037
0.210000,1000,4000,0.9,0.01,22679.00,141740.00,0.014453
0.210000,1000,4000,0.9,0.01,15959.00,248848.00,0.005452
0.210000,1000,4000,0.9,0.01,20942.00,170685.00,0.008205
0.210000,1000,4000,0.9,0.01,22246.00,142770.00,0.019852
0.210000,1000,4000,0.9,0.01,42199.00,64047.00,0.006892
0.210000,1000,4000,0.9,0.01,20601.00,175097.00,0.006899
0.210000,1000,4000,0.9,0.01,25239.00,93456.00,0.007878
0.210000,1000,4000,0.9,0.01,16129.00,245312.00,0.008537
0.210000,1000,4000,0.9,0.01,17529.00,221292.00,0.013782
0.210000,1000,4000,0.9,0.01,16553.00,239248.00,0.005392
0.210000,1000,4000,0.9,0.01,32945.00,70812.00,0.012299
0.210000,1000,4000,0.9,0.01,45904.00,60038.00,0.008268
0.210000,1000,4000,0.9,0.01,67113.00,41051.00,0.008234
0.210000,1000,4000,0.9,0.01,25562.00,87211.00,0.038983
0.210000,1000,4000,0.9,0.01,62040.00,47047.00,0.003134
0.210000,1000,4000,0.9,0.01,24536.00,104457.00,0.019554
0.210000,1000,4000,0.9,0.01,32589.00,71404.00,0.016702
0.210000,1000,4000,0.9,0.01,19302.00,194630.00,0.010183
0.210000,1000,4000,0.9,0.01,16759.00,238095.00,0.001956
0.210000,1000,4000,0.9,0.01,21419.00,158550.00,0.011358
0.210000,1000,4000,0.9,0.01,17019.00,231496.00,0.016060
0.210000,1000,4000,0.9,0.01,20126.00,183751.00,0.003498
0.210000,1000,4000,0.9,0.01,18868.00,206282.00,0.004359
0.210000,1000,4000,0.9,0.01,20732.00,172034.00,0.009006
0.210000,1000,4000,0.9,0.01,41755.00,64250.00,0.012305
0.210000,1000,4000,0.9,0.01,23976.00,120866.00,0.009748
0.210000,1000,4000,0.9,0.01,16811.00,237532.00,0.003635
0.210000,1000,4000,0.9,0.01,58832.00,49242.00,0.014163
0.210000,1000,4000,0.9,0.01,21036.00,166352.00,0.013534
0.210000,1000,4000,0.9,0.01,17368.00,225255.00,0.011039
0.210000,1000,4000,0.9,0.01,51562.00,55604.00,0.011924
0.210000,1000,4000,0.9,0.01,22888.00,137315.00,0.007314
0.210000,1000,4000,0.9,0.01,57779.00,49698.00,0.004509
0.210000,1000,4000,0.9,0.01,31073.00,73244.00,0.017597
0.210000,1000,4000,0.9,0.01,23133.00,131407.00,0.011771
0.210000,1000,4000,0.9,0.01,16662.00,239056.00,0.004489
0.210000,1000,4000,0.9,0.01,67360.00,41043.00,0.005793
0.210000,1000,4000,0.9,0.01,23015.00,135050.00,0.008058
0.210000,1000,4000,0.9,0.01,15454.00,254798.00,0.010672
0.210000,1000,4000,0.9,0.01,59391.00,49070.00,0.008075
0.210000,1000,4000,0.9,0.01,17493.00,224733.00,0.009499
0.210000,1000,4000,0.9,0.01,23101.00,134718.00,0.009577
0.210000,1000,4000,0.9,0.01,20130.00,183068.00,0.005207
0.210000,1000,4000,0.9,0.01,67361.00,39575.00,100000000000000.000000
0.210000,1000,4000,0.9,0.01,18856.00,206922.00,0.002758
0.210000,1000,4000,0.9,0.01,15716.00,249947.00,0.010010
0.210000,1000,4000,0.9,0.01,17194.00,229082.00,0.017810
0.210000,1000,4000,0.9,0.01,25424.00,90479.00,0.008730
0.210000,1000,4000,0.9,0.01,57293.00,50922.00,0.009295
0.210000,1000,4000,0.9,0.01,45726.00,60988.00,0.014840
0.210000,1000,4000,0.9,0.01,16075.00,248224.00,0.009826
0.210000,1000,4000,0.9,0.01,18218.00,212074.00,0.008699
0.210000,1000,4000,0.9,0.01,18301.00,210487.00,0.011410
0.210000,1000,4000,0.9,0.01,16944.00,235817.00,0.003371
0.210000,1000,4000,0.9,0.01,66737.00,42027.00,0.015106
0.210000,1000,4000,0.9,0.01,24406.00,113103.00,0.008764
0.210000,1000,4000,0.9,0.01,17869.00,217571.00,0.009402
0.210000,1000,4000,0.9,0.01,44726.00,60913.00,0.014840
0.210000,1000,4000,0.9,0.01,66566.00,41783.00,0.014763
0.210000,1000,4000,0.9,0.01,15992.00,246797.00,0.010121
0.210000,1000,4000,0.9,0.01,24498.00,108951.00,0.014785
0.210000,1000,4000,0.9,0.01,24126.00,116031.00,0.008714
0.210000,1000,4000,0.9,0.01,16940.00,235380.00,0.024541
0.180000,1000,4000,0.9,0.01,50806.00,56836.00,0.005957
0.180000,1000,4000,0.9,0.01,18875.00,201356.00,0.002525
0.180000,1000,4000,0.9,0.01,30875.00,73339.00,0.009511
0.180000,1000,4000,0.9,0.01,47183.00,57744.00,0.037429
0.180000,1000,4000,0.9,0.01,24538.00,108304.00,0.017187
0.180000,1000,4000,0.9,0.01,24045.00,117097.00,0.015661
0.180000,1000,4000,0.9,0.01,61827.00,46808.00,0.005903
0.180000,1000,4000,0.9,0.01,35773.00,69269.00,0.011624
0.180000,1000,4000,0.9,0.01,21528.00,155030.00,0.014420
0.180000,1000,4000,0.9,0.01,21926.00,148230.00,0.008064
0.180000,1000,4000,0.9,0.01,17581.00,219043.00,0.018987
0.180000,1000,4000,0.9,0.01,36338.00,68010.00,0.021715
0.180000,1000,4000,0.9,0.01,23554.00,126689.00,0.020316
0.180000,1000,4000,0.9,0.01,16343.00,239923.00,0.013442
0.180000,1000,4000,0.9,0.01,15930.00,247699.00,0.006960
0.180000,1000,4000,0.9,0.01,66532.00,41449.00,0.012624
0.180000,1000,4000,0.9,0.01,57889.00,49637.00,0.019177
0.180000,1000,4000,0.9,0.01,62654.00,46117.00,0.005774
0.180000,1000,4000,0.9,0.01,24685.00,101798.00,0.016735
0.180000,1000,4000,0.9,0.01,35271.00,69949.00,0.008391
0.180000,1000,4000,0.9,0.01,34030.00,70396.00,0.026639
0.180000,1000,4000,0.9,0.01,23151.00,131696.00,0.005238
0.180000,1000,4000,0.9,0.01,23350.00,131045.00,0.010161
0.180000,1000,4000,0.9,0.01,46734.00,59652.00,0.003374
0.180000,1000,4000,0.9,0.01,21924.00,150777.00,0.014038
0.180000,1000,4000,0.9,0.01,17932.00,215051.00,0.014319
0.180000,1000,4000,0.9,0.01,25184.00,92910.00,0.008858
0.180000,1000,4000,0.9,0.01,19324.00,192162.00,0.018904
0.180000,1000,4000,0.9,0.01,23061.00,132725.00,0.012295
0.180000,1000,4000,0.9,0.01,63218.00,44829.00,0.011351
0.180000,1000,4000,0.9,0.01,62738.00,45327.00,0.008384
0.180000,1000,4000,0.9,0.01,16149.00,244709.00,0.004933
0.180000,1000,4000,0.9,0.01,37828.00,67398.00,0.012685
0.180000,1000,4000,0.9,0.01,55024.00,51893.00,0.023979
0.180000,1000,4000,0.9,0.01,29781.00,73844.00,0.041620
0.180000,1000,4000,0.9,0.01,64720.00,44008.00,0.012327
0.180000,1000,4000,0.9,0.01,25112.00,97327.00,0.013929
0.180000,1000,4000,0.9,0.01,15509.00,252972.00,0.009525
0.180000,1000,4000,0.9,0.01,17436.00,222810.00,0.009601
0.180000,1000,4000,0.9,0.01,21331.00,159286.00,0.016330
0.180000,1000,4000,0.9,0.01,44391.00,61915.00,0.008504
0.180000,1000,4000,0.9,0.01,22427.00,144034.00,0.005464
0.180000,1000,4000,0.9,0.01,39061.00,66207.00,0.011285
0.180000,1000,4000,0.9,0.01,16970.00,230864.00,0.005183
0.180000,1000,4000,0.9,0.01,42584.00,63760.00,0.015953
0.180000,1000,4000,0.9,0.01,29985.00,73549.00,0.008455
0.180000,1000,4000,0.9,0.01,24249.00,113270.00,0.013792
0.180000,1000,4000,0.9,0.01,16510.00,237559.00,0.004702
0.180000,1000,4000,0.9,0.01,21881.00,154064.00,0.008612
0.180000,1000,4000,0.9,0.01,18891.00,198816.00,0.010171
0.180000,1000,4000,0.9,0.01,39926.00,64995.00,0.020065
0.180000,1000,4000,0.9,0.01,50330.00,57529.00,0.003918
0.180000,1000,4000,0.9,0.01,24621.00,105139.00,0.016578
0.180000,1000,4000,0.9,0.01,65567.00,43600.00,0.003974
0.180000,1000,4000,0.9,0.01,50605.00,57120.00,0.006156
0.180000,1000,4000,0.9,0.01,54195.00,53769.00,0.011757
0.180000,1000,4000,0.9,0.01,23982.00,118892.00,0.010126
0.180000,1000,4000,0.9,0.01,15842.00,248228.00,0.009210
0.180000,1000,4000,0.9,0.01,20543.00,172736.00,0.016550
0.180000,1000,4000,0.9,0.01,42871.00,63266.00,0.005926
0.180000,1000,4000,0.9,0.01,22714.00,138403.00,0.004450
0.180000,1000,4000,0.9,0.01,17519.00,221502.00,0.010170
0.180000,1000,4000,0.9,0.01,56613.00,50569.00,0.018027
0.180000,1000,4000,0.9,0.01,21158.00,160518.00,0.016528
0.180000,1000,4000,0.9,0.01,23379.00,127424.00,0.012107
0.180000,1000,4000,0.9,0.01,16624.00,236900.00,0.008735
0.180000,1000,4000,0.9,0.01,18539.00,202934.00,0.009355
0.180000,1000,4000,0.9,0.01,63686.00,44337.00,0.012038
0.180000,1000,4000,0.9,0.01,67415.00,41217.00,0.013051
0.180000,1000,4000,0.9,0.01,19281.00,192979.00,0.011594
0.180000,1000,4000,0.9,0.01,66311.00,43029.00,0.005890
0.180000,1000,4000,0.9,0.01,20918.00,164683.00,0.022666
0.180000,1000,4000,0.9,0.01,61350.00,47586.00,0.011927
0.180000,1000,4000,0.9,0.01,20075.00,183415.00,0.008791
0.180000,1000,4000,0.9,0.01,16211.00,244638.00,0.004601
0.180000,1000,4000,0.9,0.01,42997.00,62908.00,0.008846
0.180000,1000,4000,0.9,0.01,18198.00,209337.00,0.022394
0.180000,1000,4000,0.9,0.01,18309.00,203695.00,0.018188
0.180000,1000,4000,0.9,0.01,31290.00,72312.00,0.007029
0.180000,1000,4000,0.9,0.01,15019.00,253927.00,100000000000000.000000
0.180000,1000,4000,0.9,0.01,51096.00,55307.00,0.024226
0.180000,1000,4000,0.9,0.01,35546.00,69755.00,0.006374
0.180000,1000,4000,0.9,0.01,16336.00,243501.00,0.012257
0.180000,1000,4000,0.9,0.01,65862.00,43491.00,0.004670
0.180000,1000,4000,0.9,0.01,17183.00,228876.00,0.005110
0.180000,1000,4000,0.9,0.01,44909.00,61593.00,0.008593
0.180000,1000,4000,0.9,0.01,18101.00,212445.00,0.012987
0.180000,1000,4000,0.9,0.01,50873.00,55662.00,0.006333
0.180000,1000,4000,0.9,0.01,64327.00,44203.00,0.010630
0.180000,1000,4000,0.9,0.01,65504.00,43731.00,0.009030
0.180000,1000,4000,0.9,0.01,20239.00,178953.00,0.014208
0.180000,1000,4000,0.9,0.01,24313.00,112280.00,0.005327
0.180000,1000,4000,0.9,0.01,43653.00,62671.00,0.011557
0.180000,1000,4000,0.9,0.01,54353.00,53187.00,0.012283
0.180000,1000,4000,0.9,0.01,66381.00,42401.00,0.005793
0.180000,1000,4000,0.9,0.01,45531.00,60985.00,0.010383
0.180000,1000,4000,0.9,0.01,62285.00,46669.00,0.006370
0.180000,1000,4000,0.9,0.01,23563.00,119467.00,0.022270
0.180000,1000,4000,0.9,0.01,53269.00,53795.00,0.011874
0.180000,1000,4000,0.9,0.01,20911.00,169225.00,0.013571
0.180000,1000,4000,0.9,0.01,25177.00,94267.00,0.010990
0.180000,1000,4000,0.9,0.01,17938.00,214364.00,0.002879
0.180000,1000,4000,0.9,0.01,25271.00,90854.00,0.009772
0.180000,1000,4000,0.9,0.01,56444.00,51457.00,0.018244
0.180000,1000,4000,0.9,0.01,31764.00,71277.00,0.029928
0.180000,1000,4000,0.9,0.01,46354.00,60049.00,0.007247
0.180000,1000,4000,0.9,0.01,16853.00,233063.00,0.008581
0.180000,1000,4000,0.9,0.01,59595.00,48926.00,0.023666
0.180000,1000,4000,0.9,0.01,21635.00,154347.00,0.005086
0.180000,1000,4000,0.9,0.01,20684.00,169544.00,0.011700
0.180000,1000,4000,0.9,0.01,34308.00,70259.00,0.007564
0.180000,1000,4000,0.9,0.01,18023.00,214189.00,0.006031
0.180000,1000,4000,0.9,0.01,18765.00,201549.00,0.006886
0.180000,1000,4000,0.9,0.01,19981.00,184259.00,0.009593
0.180000,1000,4000,0.9,0.01,22418.00,144484.00,0.004405
0.180000,1000,4000,0.9,0.01,17361.00,224972.00,0.013583
0.180000,1000,4000,0.9,0.01,44115.00,62525.00,0.008802
0.180000,1000,4000,0.9,0.01,45723.00,60470.00,0.005441
0.180000,1000,4000,0.9,0.01,22649.00,138824.00,0.011544
0.180000,1000,4000,0.9,0.01,20536.00,176034.00,0.017401
0.180000,1000,4000,0.9,0.01,23007.00,136378.00,0.013706
0.180000,1000,4000,0.9,0.01,22525.00,142579.00,0.014270
0.180000,1000,4000,0.9,0.01,23245.00,131232.00,0.003417
0.180000,1000,4000,0.9,0.01,20022.00,183792.00,0.002865
0.180000,1000,4000,0.9,0.01,17154.00,229671.00,0.004174
0.180000,1000,4000,0.9,0.01,60711.00,47877.00,0.009296
0.180000,1000,4000,0.9,0.01,30564.00,73421.00,0.008978
0.180000,1000,4000,0.9,0.01,15988.00,245841.00,0.009063
0.180000,1000,4000,0.9,0.01,46773.00,59177.00,0.008733
0.180000,1000,4000,0.9,0.01,16640.00,234346.00,0.011134
0.180000,1000,4000,0.9,0.01,19115.00,197537.00,0.008057
0.180000,1000,4000,0.9,0.01,21836.00,154109.00,0.003006
0.180000,1000,4000,0.9,0.01,19544.00,185950.00,0.024701
0.180000,1000,4000,0.9,0.01,34735.00,70036.00,0.009908
0.180000,1000,4000,0.9,0.01,65941.00,43127.00,0.005360
0.180000,1000,4000,0.9,0.01,61781.00,47139.00,0.006364
0.180000,1000,4000,0.9,0.01,39790.00,66109.00,0.011077
0.180000,1000,4000,0.9,0.01,46620.00,59998.00,0.004550
0.180000,1000,4000,0.9,0.01,50306.00,57577.00,0.030517
0.180000,1000,4000,0.9,0.01,17099.00,230322.00,0.004538
0.180000,1000,4000,0.9,0.01,19228.00,196740.00,0.012215
0.180000,1000,4000,0.9,0.01,44811.00,61725.00,0.005692
0.180000,1000,4000,0.9,0.01,22343.00,145579.00,0.006242
0.180000,1000,4000,0.9,0.01,15519.00,249967.00,0.014242
0.180000,1000,4000,0.9,0.01,62420.00,46502.00,0.004807
0.180000,1000,4000,0.9,0.01,53052.00,54186.00,0.024253
0.180000,1000,4000,0.9,0.01,16467.00,238274.00,0.007107
0.180000,1000,4000,0.9,0.01,45911.00,60206.00,0.007000
0.180000,1000,4000,0.9,0.01,24472.00,111898.00,0.011420
0.180000,1000,4000,0.9,0.01,16895.00,231710.00,0.006245
0.180000,1000,4000,0.9,0.01,38803.00,66911.00,0.014538
0.180000,1000,4000,0.9,0.01,18885.00,200957.00,0.006077
0.180000,1000,4000,0.9,0.01,41430.00,64213.00,0.028232
0.180000,1000,4000,0.9,0.01,15413.00,253617.00,0.006901
0.180000,1000,4000,0.9,0.01,20178.00,180661.00,0.011972
0.180000,1000,4000,0.9,0.01,17209.00,227705.00,0.010804
0.180000,1000,4000,0.9,0.01,31328.00,72178.00,0.006935
0.180000,1000,4000,0.9,0.01,60461.00,47936.00,0.013091
0.180000,1000,4000,0.9,0.01,58302.00,49254.00,0.017930
0.180000,1000,4000,0.9,0.01,25073.00,99813.00,0.014502
0.180000,1000,4000,0.9,0.01,22850.00,137738.00,0.007518
0.180000,1000,4000,0.9,0.01,25604.00,90438.00,0.008515
0.180000,1000,4000,0.9,0.01,25611.00,88594.00,0.039561
0.180000,1000,4000,0.9,0.01,37735.00,67982.00,0.015639
0.180000,1000,4000,0.9,0.01,22126.00,148146.00,0.005207
0.180000,1000,4000,0.9,0.01,22166.00,146979.00,0.005085
0.180000,1000,4000,0.9,0.01,22285.00,146616.00,0.004954
0.180000,1000,4000,0.9,0.01,64334.00,44114.00,0.004203
0.180000,1000,4000,0.9,0.01,22745.00,136894.00,0.007518
0.180000,1000,4000,0.9,0.01,20496.00,174489.00,0.019716
0.180000,1000,4000,0.9,0.01,20412.00,178385.00,0.012864
0.180000,1000,4000,0.9,0.01,22911.00,133274.00,0.012739
0.180000,1000,4000,0.9,0.01,16308.00,244372.00,0.004601
0.180000,1000,4000,0.9,0.01,25051.00,101135.00,0.007682
0.640000,1000,4000,0.9,0.01,18437.00,211464.00,0.004181
0.640000,1000,4000,0.9,0.01,24887.00,99825.00,0.012158
0.640000,1000,4000,0.9,0.01,19491.00,192496.00,0.009283
0.640000,1000,4000,0.9,0.01,23078.00,129801.00,0.008885
0.640000,1000,4000,0.9,0.01,46260.00,59528.00,0.008348
0.640000,1000,4000,0.9,0.01,19647.00,191328.00,0.006880
0.640000,1000,4000,0.9,0.01,24763.00,104733.00,0.006331
0.640000,1000,4000,0.9,0.01,16099.00,243994.00,0.014319
0.640000,1000,4000,0.9,0.01,19898.00,188729.00,0.010236
0.640000,1000,4000,0.9,0.01,61469.00,46890.00,0.008669
0.640000,1000,4000,0.9,0.01,61938.00,46575.00,0.009374
0.640000,1000,4000,0.9,0.01,36601.00,67526.00,0.014696
0.640000,1000,4000,0.9,0.01,49671.00,56930.00,0.018289
0.640000,1000,4000,0.9,0.01,63547.00,44799.00,0.014948
0.640000,1000,4000,0.9,0.01,18149.00,212756.00,0.010155
0.640000,1000,4000,0.9,0.01,60828.00,47711.00,0.004932
0.640000,1000,4000,0.9,0.01,20222.00,177298.00,0.017911
0.640000,1000,4000,0.9,0.01,20567.00,175702.00,0.025148
0.640000,1000,4000,0.9,0.01,24493.00,108539.00,0.008814
0.640000,1000,4000,0.9,0.01,22319.00,146936.00,0.008095
0.640000,1000,4000,0.9,0.01,22111.00,148685.00,0.013181
0.640000,1000,4000,0.9,0.01,19211.00,197573.00,0.006840
0.640000,1000,4000,0.9,0.01,39827.00,65080.00,0.022851
0.640000,1000,4000,0.9,0.01,20179.00,182864.00,0.013857
0.640000,1000,4000,0.9,0.01,16379.00,242980.00,0.006229
0.640000,1000,4000,0.9,0.01,22501.00,144377.00,0.005064
0.640000,1000,4000,0.9,0.01,62834.00,45432.00,0.009556
0.640000,1000,4000,0.9,0.01,16453.00,242402.00,0.007445
0.640000,1000,4000,0.9,0.01,51453.00,56500.00,0.007559
0.640000,1000,4000,0.9,0.01,67423.00,39575.00,100000000000000.000000
0.640000,1000,4000,0.9,0.01,21170.00,164991.00,0.005413
0.640000,1000,4000,0.9,0.01,59512.00,48296.00,0.006022
0.640000,1000,4000,0.9,0.01,59868.00,48239.00,0.011241
0.640000,1000,4000,0.9,0.01,19721.00,190474.00,0.006515
0.640000,1000,4000,0.9,0.01,37119.00,67067.00,0.027344
0.640000,1000,4000,0.9,0.01,15572.00,251960.00,0.004133
0.640000,1000,4000,0.9,0.01,15453.00,254997.00,0.005204
0.640000,1000,4000,0.9,0.01,67371.00,41452.00,0.005104
0.640000,1000,4000,0.9,0.01,20599.00,166013.00,0.030132
0.640000,1000,4000,0.9,0.01,22376.00,144421.00,0.007667
0.640000,1000,4000,0.9,0.01,34715.00,70580.00,0.020614
